C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_011.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_011.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_011.jpg,0,0.2314545,0,11.51458
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_085.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_085.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_085.jpg,0,0.03636542,0,11.55775
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_156.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_156.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_156.jpg,0,0.0884937,0,11.53183
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_227.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_227.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_227.jpg,0,0.2806449,0,11.52269
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_298.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_298.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_298.jpg,0,0.2604213,0,11.71417
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_366.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_366.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_366.jpg,0,0.07804137,0,11.90255
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_437.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_437.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_437.jpg,0,0.1573053,0,11.79679
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_505.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_505.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_505.jpg,0,0.3366906,0,11.82022
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_573.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_573.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_573.jpg,0,0.5661795,0,12.4331
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_642.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_642.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_642.jpg,-0.05,0.7482442,0,12.80454
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_714.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_714.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_714.jpg,-0.25,0.9899157,0,13.245
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_788.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_788.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_788.jpg,0,0.900388,0,14.03698
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_857.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_857.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_857.jpg,-0.2,0.649471,0,14.65858
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_927.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_927.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_927.jpg,-0.35,0.4753816,0,14.96637
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_00_999.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_00_999.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_00_999.jpg,0,0.2417092,0,15.27256
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_071.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_071.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_071.jpg,-0.2,0.003007278,0,15.24745
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_146.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_146.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_146.jpg,0,0,0,14.81582
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_221.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_221.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_221.jpg,-0.15,0,0,14.70783
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_287.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_287.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_287.jpg,-0.3,0,0,14.91031
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_362.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_362.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_362.jpg,-0.5000001,0,0,14.71714
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_432.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_432.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_432.jpg,-0.7,0,0,14.48448
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_499.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_499.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_499.jpg,-0.8500001,0,0,14.04905
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_566.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_566.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_566.jpg,-1,0,0,14.04909
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_643.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_643.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_643.jpg,-1,0,0,13.85384
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_720.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_720.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_720.jpg,-1,0,0,13.67985
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_795.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_795.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_795.jpg,0,0,0,13.45646
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_863.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_863.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_863.jpg,0,0,0,13.06375
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_01_940.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_01_940.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_01_940.jpg,0,0,0,12.85707
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_014.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_014.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_014.jpg,0,0,0,12.74747
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_088.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_088.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_088.jpg,0,0.0652191,0,12.8872
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_160.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_160.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_160.jpg,0,0.282927,0,12.99567
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_233.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_233.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_233.jpg,0,0.5299535,0,13.19608
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_305.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_305.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_305.jpg,0,0.7162836,0,13.44226
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_377.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_377.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_377.jpg,0,0.9617592,0,14.24815
C:\Users\hi\Desktop\Data_AutonomousCar\IMG\center_2024_10_06_09_30_02_446.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\left_2024_10_06_09_30_02_446.jpg,C:\Users\hi\Desktop\Data_AutonomousCar\IMG\right_2024_10_06_09_30_02_446.jpg,0,1,0,14.8937
